177.292,-6.304,-102.965
168.259,-6.339,-98.603
160.124,-6.371,-94.682
158.034,-6.379,-94.285
155.092,-6.391,-93.357
153.015,-6.399,-92.927
160.323,-6.37,-98.23
168.441,-6.339,-104.117
164.637,-6.354,-102.661
153.229,-6.398,-96.384
146.939,-6.423,-93.234
147.414,-6.421,-94.349
154.603,-6.393,-99.809
157.562,-6.381,-102.599
158.83,-6.376,-104.314
161.753,-6.365,-107.146
159.668,-6.373,-106.67
160.078,-6.371,-107.854
160.48,-6.37,-109.044
159.226,-6.375,-109.108
157.151,-6.383,-108.595
155.082,-6.391,-108.068
153.838,-6.396,-108.101
153.413,-6.398,-108.704
152.985,-6.399,-109.306
153.366,-6.398,-110.49
152.121,-6.403,-110.504
150.88,-6.408,-110.509
150.445,-6.409,-111.101
149.205,-6.414,-111.093
148.768,-6.416,-111.678
148.328,-6.418,-112.261
148.681,-6.416,-113.45
147.442,-6.421,-113.423
145.415,-6.429,-112.775
144.971,-6.431,-113.345
143.739,-6.436,-113.294
142.51,-6.44,-113.236
141.284,-6.445,-113.169
140.839,-6.447,-113.723
139.616,-6.452,-113.644
138.395,-6.457,-113.556
137.948,-6.458,-114.099
137.499,-6.46,-114.64
136.282,-6.465,-114.535
134.306,-6.473,-113.776
132.337,-6.48,-113.004
131.892,-6.482,-113.523
130.69,-6.487,-113.384
130.244,-6.489,-113.897
127.545,-6.499,-112.423
127.85,-6.498,-113.587
125.914,-6.506,-112.754
125.47,-6.507,-113.247
123.545,-6.515,-112.393
120.892,-6.525,-110.85
116.784,-6.541,-107.929
114.896,-6.549,-107.024
113.017,-6.556,-106.105
111.873,-6.561,-105.86
111.456,-6.562,-106.299
110.317,-6.567,-106.042
107.746,-6.577,-104.387
109.481,-6.57,-106.905
111.198,-6.563,-109.439
110.058,-6.568,-109.17
109.628,-6.57,-109.602
2290.784,10.992,2134.337
4181.061,25.838,3804.54
857.402,-0.266,767.927
343.151,-4.305,304.892
3881.428,23.485,3236.808
4404.735,27.595,3586.083
2483.308,12.504,1989.522
654.979,-1.856,448.87
2438.435,12.152,1588.093
5398.087,35.397,2540.199
6052.498,40.537,2732.866
7394.426,51.077,3269.117
8349.142,58.575,3343.725
4003.549,24.444,1585.144
1788.518,7.047,620.204
5713.289,37.873,1956.136
585.355,-2.403,106.898
451.527,-3.454,76.971
7040.805,48.299,973.882
10298.82,73.888,1055.221
7006.299,48.028,496.082
320.689,-4.481,15.121
336.73,-4.355,14.553
332.788,-4.386,13.073
331.837,-4.394,11.731
330.881,-4.401,10.397
329.92,-4.409,9.07
328.954,-4.417,7.751
330.981,-4.401,6.499
328.004,-4.424,5.152
329.022,-4.416,3.876
326.035,-4.439,2.56
327.042,-4.432,1.284
323.045,-4.463,-0.0
322.043,-4.471,-1.265
321.035,-4.479,-2.521
321.023,-4.479,-3.782
319.006,-4.495,-5.011
315.984,-4.518,-6.204
313.958,-4.534,-7.398
310.928,-4.558,-8.548
312.891,-4.543,-9.832
311.851,-4.551,-11.025
310.806,-4.559,-12.21
310.755,-4.559,-13.43
310.7,-4.56,-14.65
311.639,-4.553,-15.921
312.572,-4.545,-17.2
313.501,-4.538,-18.486
321.41,-4.476,-20.219
326.316,-4.437,-21.814
327.226,-4.43,-23.166
327.132,-4.431,-24.45
325.04,-4.447,-25.578
327.927,-4.425,-27.101
330.807,-4.402,-28.647
325.712,-4.442,-29.495
318.625,-4.498,-30.115
316.514,-4.514,-31.17
314.4,-4.531,-32.208
314.271,-4.532,-33.442
312.149,-4.549,-34.457
309.031,-4.573,-35.341
308.89,-4.574,-36.554
307.751,-4.583,-37.645
306.609,-4.592,-38.728
306.454,-4.593,-39.932
304.313,-4.61,-40.868
303.16,-4.619,-41.926
302.993,-4.62,-43.116
301.832,-4.63,-44.16
299.678,-4.646,-45.048
298.511,-4.656,-46.072
297.34,-4.665,-47.087
296.166,-4.674,-48.094
294.988,-4.683,-49.092
295.779,-4.677,-50.418
295.579,-4.679,-51.579
293.405,-4.696,-52.387
292.213,-4.705,-53.359
292.002,-4.707,-54.506
291.785,-4.708,-55.652
290.583,-4.718,-56.606
290.358,-4.72,-57.747
290.129,-4.721,-58.886
287.938,-4.739,-59.62
286.723,-4.748,-60.543
287.46,-4.742,-61.879
286.239,-4.752,-62.793
285.014,-4.762,-63.698
283.786,-4.771,-64.595
281.582,-4.789,-65.257
282.297,-4.783,-66.591
282.034,-4.785,-67.699
280.794,-4.795,-68.569
280.523,-4.797,-69.671
280.247,-4.799,-70.772
278.03,-4.817,-71.374
277.747,-4.819,-72.465
278.427,-4.813,-73.811
276.204,-4.831,-74.384
274.945,-4.841,-75.204
273.684,-4.851,-76.015
273.384,-4.853,-77.089
273.079,-4.855,-78.162
271.81,-4.865,-78.955
271.498,-4.868,-80.021
269.265,-4.885,-80.514
267.033,-4.903,-80.99
265.757,-4.913,-81.743
264.48,-4.923,-82.488
266.06,-4.911,-84.129
261.919,-4.943,-83.952
262.538,-4.938,-85.289
261.252,-4.948,-86.006
260.912,-4.951,-87.031
260.568,-4.954,-88.055
257.382,-4.979,-88.106
251.366,-5.026,-87.15
248.191,-5.051,-87.142
250.673,-5.031,-89.121
255.967,-4.99,-92.137
259.361,-4.963,-94.511
261.802,-4.944,-96.567
268.915,-4.888,-100.392
269.454,-4.884,-101.801
268.119,-4.894,-102.501
266.781,-4.905,-103.192
263.581,-4.93,-103.145
260.384,-4.955,-103.075
259.978,-4.958,-104.097
256.786,-4.983,-103.99
252.675,-5.016,-103.481
245.799,-5.07,-101.794
241.708,-5.102,-101.213
239.467,-5.119,-101.381
241.825,-5.101,-103.501
243.252,-5.09,-105.244
242.837,-5.093,-106.199
239.675,-5.118,-105.938
234.692,-5.157,-104.839
226.987,-5.217,-102.467
226.583,-5.221,-103.358
226.176,-5.224,-104.246
222.139,-5.256,-103.445
217.207,-5.294,-102.187
215.901,-5.305,-102.61
217.299,-5.294,-104.322
217.787,-5.29,-105.611
218.269,-5.286,-106.905
219.64,-5.275,-108.648
215.634,-5.307,-107.722
210.745,-5.345,-106.315
208.544,-5.362,-106.234
205.458,-5.387,-105.679
199.717,-5.432,-103.719
196.651,-5.456,-103.109
198.896,-5.438,-105.284
203.772,-5.4,-108.893
203.343,-5.403,-109.692
202.911,-5.407,-110.489
201.599,-5.417,-110.803
201.163,-5.42,-111.594
198.978,-5.437,-111.406
196.798,-5.455,-111.202
192.885,-5.485,-109.992
185.519,-5.543,-106.757
180.774,-5.58,-104.974
169.146,-5.672,-99.109
161.009,-5.736,-95.191
159.775,-5.745,-95.31
154.259,-5.789,-92.842
153.039,-5.798,-92.927
161.199,-5.734,-98.752
168.465,-5.677,-104.117
163.812,-5.714,-102.132
154.1,-5.79,-96.916
147.808,-5.839,-93.77
148.281,-5.836,-94.888
152.947,-5.799,-98.724
153.396,-5.795,-99.87
154.675,-5.785,-101.569
156.775,-5.769,-103.833
158.029,-5.759,-105.558
159.272,-5.749,-107.296
160.504,-5.74,-109.044
159.249,-5.749,-109.108
157.174,-5.766,-108.595
154.286,-5.788,-107.496
153.862,-5.792,-108.101
154.253,-5.789,-109.282
153.822,-5.792,-109.887
153.389,-5.795,-110.49
152.145,-5.805,-110.504
150.097,-5.821,-109.918
149.664,-5.825,-110.507
150.031,-5.822,-111.691
148.792,-5.832,-111.678
149.149,-5.829,-112.865
148.705,-5.832,-113.45
148.258,-5.836,-114.033
146.229,-5.852,-113.388
144.207,-5.868,-112.729
142.978,-5.877,-112.675
141.752,-5.887,-112.613
141.308,-5.89,-113.169
140.863,-5.894,-113.723
139.64,-5.903,-113.644
138.42,-5.913,-113.556
137.973,-5.917,-114.099
138.291,-5.914,-115.28
135.541,-5.936,-113.892
135.856,-5.933,-115.069
133.882,-5.949,-114.303
132.675,-5.958,-114.175
130.715,-5.974,-113.384
129.516,-5.983,-113.238
129.82,-5.981,-114.407
128.622,-5.99,-114.251
127.428,-5.999,-114.088
125.494,-6.015,-113.247
124.309,-6.024,-113.066
120.179,-6.056,-110.174
114.606,-6.1,-105.893
112.726,-6.115,-104.979
112.313,-6.118,-105.42
111.172,-6.127,-105.173
110.758,-6.13,-105.608
109.621,-6.139,-105.349
109.207,-6.142,-105.779
110.221,-6.135,-107.604
111.936,-6.121,-110.14
111.502,-6.124,-110.579
110.36,-6.133,-110.309
4077.492,41.039,3769.38
3502.256,34.261,2828.618
326.057,-3.159,189.354
6198.985,66.033,3503.843
1980.968,16.338,1068.902
2859.466,26.688,1442.913
341.546,-2.977,168.959
1016.054,4.97,482.995
1281.358,8.096,566.485
4685.466,48.201,2005.877
5733.281,60.546,2374.933
6258.886,66.739,2563.91
4530.916,46.381,1814.623
8630.782,94.683,2434.276
4960.912,51.447,1211.696
8189.39,89.483,1898.31
3490.839,34.127,737.259
2887.976,27.024,586.277
4039.693,40.593,510.356
332.749,-3.08,14.38
338.798,-3.009,13.309
330.853,-3.103,11.696
332.895,-3.078,10.46
331.934,-3.09,9.125
330.968,-3.101,7.798
331.995,-3.089,6.518
331.019,-3.101,5.199
328.037,-3.136,3.864
328.05,-3.136,2.576
326.057,-3.159,1.28
324.06,-3.183,-0.0
323.058,-3.194,-1.269
321.05,-3.218,-2.521
319.038,-3.242,-3.758
316.022,-3.277,-4.964
316.0,-3.278,-6.204
313.974,-3.301,-7.398
312.943,-3.314,-8.603
312.906,-3.314,-9.832
311.866,-3.326,-11.025
311.82,-3.327,-12.249
311.77,-3.327,-13.473
310.716,-3.34,-14.65
313.652,-3.305,-16.023
313.586,-3.306,-17.254
316.511,-3.272,-18.662
332.402,-3.084,-20.909
344.29,-2.944,-23.015
347.189,-2.91,-24.578
344.099,-2.946,-25.718
343.995,-2.948,-27.068
357.838,-2.785,-29.572
360.707,-2.751,-31.236
337.677,-3.022,-30.577
324.613,-3.176,-30.679
319.515,-3.236,-31.464
317.399,-3.261,-32.514
315.28,-3.286,-33.548
313.158,-3.311,-34.566
312.027,-3.324,-35.682
309.898,-3.349,-36.672
308.759,-3.363,-37.767
306.625,-3.388,-38.728
307.462,-3.378,-40.061
304.329,-3.415,-40.868
304.166,-3.417,-42.063
303.009,-3.431,-43.116
301.848,-3.444,-44.16
301.672,-3.446,-45.345
299.515,-3.472,-46.224
298.344,-3.486,-47.243
296.182,-3.511,-48.094
295.991,-3.513,-49.256
295.795,-3.516,-50.418
295.595,-3.518,-51.579
293.421,-3.544,-52.387
292.23,-3.558,-53.359
291.035,-3.572,-54.323
289.837,-3.586,-55.278
291.581,-3.565,-56.798
289.394,-3.591,-57.552
287.206,-3.617,-58.29
287.954,-3.608,-59.62
286.739,-3.622,-60.543
287.477,-3.614,-61.879
286.255,-3.628,-62.793
285.03,-3.642,-63.698
282.828,-3.668,-64.373
282.573,-3.671,-65.482
283.287,-3.663,-66.821
282.05,-3.678,-67.699
282.754,-3.669,-69.043
280.539,-3.695,-69.671
279.294,-3.71,-70.527
278.047,-3.725,-71.374
278.732,-3.717,-72.718
277.477,-3.731,-73.555
276.221,-3.746,-74.384
275.927,-3.75,-75.468
272.738,-3.787,-75.748
271.476,-3.802,-76.546
272.135,-3.794,-77.887
271.827,-3.798,-78.955
268.637,-3.836,-79.173
267.366,-3.851,-79.94
265.137,-3.877,-80.409
264.819,-3.881,-81.449
265.451,-3.873,-82.786
264.171,-3.888,-83.526
261.936,-3.914,-83.952
260.654,-3.93,-84.671
260.319,-3.934,-85.693
261.878,-3.915,-87.348
259.638,-3.942,-87.735
256.454,-3.979,-87.782
251.383,-4.039,-87.15
249.152,-4.065,-87.473
249.749,-4.058,-88.786
254.103,-4.007,-91.459
258.439,-3.956,-94.168
259.943,-3.938,-95.875
264.249,-3.887,-98.643
268.536,-3.837,-101.447
266.268,-3.863,-101.787
264.934,-3.879,-102.47
264.529,-3.884,-103.51
264.121,-3.889,-104.547
259.995,-3.937,-104.097
257.731,-3.964,-104.366
250.842,-4.045,-102.723
248.589,-4.072,-102.942
246.338,-4.098,-103.144
245.931,-4.103,-104.111
245.52,-4.108,-105.076
246.941,-4.091,-106.833
243.771,-4.128,-106.599
239.693,-4.177,-105.938
232.884,-4.257,-104.023
221.538,-4.39,-99.998
221.144,-4.395,-100.867
220.746,-4.4,-101.734
218.532,-4.426,-101.756
217.226,-4.441,-102.187
219.532,-4.414,-104.327
221.825,-4.387,-106.487
222.305,-4.381,-107.793
221.88,-4.386,-108.665
221.451,-4.391,-109.535
220.125,-4.407,-109.957
214.335,-4.475,-108.117
210.345,-4.522,-107.142
204.588,-4.59,-105.222
196.187,-4.689,-101.875
195.786,-4.694,-102.645
200.683,-4.636,-106.22
205.556,-4.579,-109.836
205.123,-4.584,-110.642
202.053,-4.62,-110.011
202.495,-4.615,-111.285
201.182,-4.63,-111.594
198.998,-4.656,-111.406
197.688,-4.671,-111.694
194.642,-4.707,-110.983
192.472,-4.733,-110.748
188.577,-4.779,-109.494
174.343,-4.946,-102.143
161.891,-5.093,-95.7
159.796,-5.118,-95.31
157.708,-5.142,-94.905
157.334,-5.147,-95.523
164.631,-5.061,-100.842
169.336,-5.005,-104.643
163.834,-5.07,-102.132
159.199,-5.125,-100.111
152.895,-5.199,-96.985
148.302,-5.253,-94.888
149.609,-5.238,-96.555
150.904,-5.223,-98.233
152.189,-5.207,-99.922
152.629,-5.202,-101.071
155.556,-5.168,-103.892
157.635,-5.143,-106.178
158.871,-5.129,-107.92
157.621,-5.143,-107.978
156.373,-5.158,-108.027
155.128,-5.173,-108.068
153.884,-5.187,-108.101
155.906,-5.164,-110.439
155.471,-5.169,-111.05
154.222,-5.184,-111.075
151.358,-5.217,-109.916
150.119,-5.232,-109.918
149.686,-5.237,-110.507
149.251,-5.242,-111.093
148.813,-5.247,-111.678
148.374,-5.252,-112.261
148.727,-5.248,-113.45
147.488,-5.263,-113.423
145.461,-5.287,-112.775
144.229,-5.301,-112.729
143.785,-5.306,-113.294
141.774,-5.33,-112.613
141.331,-5.335,-113.169
140.107,-5.35,-113.095
140.437,-5.346,-114.275
139.215,-5.36,-114.191
138.765,-5.366,-114.736
137.546,-5.38,-114.64
136.329,-5.394,-114.535
136.641,-5.391,-115.716
134.665,-5.414,-114.952
131.939,-5.446,-113.523
129.227,-5.478,-112.073
129.538,-5.474,-113.238
128.342,-5.488,-113.084
128.645,-5.485,-114.251
127.45,-5.499,-114.088
127.001,-5.504,-114.588
125.811,-5.518,-114.412
120.939,-5.576,-110.85
114.629,-5.65,-105.893
112.017,-5.681,-104.297
110.878,-5.694,-104.051
111.195,-5.69,-105.173
112.228,-5.678,-106.989
111.807,-5.683,-107.429
111.384,-5.688,-107.867
112.391,-5.676,-109.7
114.097,-5.656,-112.245
112.235,-5.678,-111.283
112.505,-5.675,-112.43
5664.227,81.98,5319.615
5673.842,82.131,4924.021
7971.974,118.233,6336.21
4121.05,57.738,3196.923
227.058,-3.434,169.029
4662.494,66.243,2933.581
369.186,-1.201,208.627
8032.817,119.189,4375.567
8886.135,132.594,4750.264
5163.747,74.118,2631.328
4313.846,60.766,1630.225
3166.115,42.736,1168.145
4737.844,67.427,1663.978
1797.45,21.236,615.443
9147.542,136.7,3092.167
8084.044,119.993,2626.952
4956.897,70.868,1546.43
2490.821,32.128,734.327
6351.531,92.777,1791.506
8028.678,119.124,1827.954
9275.355,138.708,1959.068
7648.01,113.144,1427.987
3971.402,55.387,391.185
444.076,-0.025,41.972
7425.394,109.647,643.177
9920.206,148.838,741.632
614.662,2.655,41.093
341.804,-1.631,13.427
342.853,-1.615,12.12
331.905,-1.787,10.428
335.942,-1.723,9.235
333.976,-1.754,7.869
334.004,-1.754,6.558
329.029,-1.832,5.168
329.047,-1.832,3.876
328.059,-1.847,2.576
326.067,-1.879,1.28
325.07,-1.894,-0.0
323.068,-1.926,-1.269
321.06,-1.957,-2.521
319.048,-1.989,-3.758
318.031,-2.005,-4.995
316.01,-2.037,-6.204
311.985,-2.1,-7.351
314.952,-2.053,-8.658
311.918,-2.101,-9.8
312.876,-2.086,-11.06
310.832,-2.118,-12.21
311.78,-2.103,-13.473
313.723,-2.073,-14.792
313.662,-2.073,-16.023
315.594,-2.043,-17.364
322.51,-1.934,-19.015
343.389,-1.606,-21.6
371.236,-1.169,-24.816
371.135,-1.171,-26.273
370.032,-1.188,-27.656
369.921,-1.19,-29.108
385.747,-0.941,-31.879
385.619,-0.943,-33.393
353.619,-1.446,-32.02
335.573,-1.729,-31.715
325.495,-1.888,-32.052
319.399,-1.983,-32.718
317.279,-2.017,-33.76
313.169,-2.081,-34.566
