118.791,4.198,-98.163,
112.676,3.62,-99.197,
104.439,2.841,-97.89,
98.51,2.281,-98.288,
92.662,1.728,-98.411,
86.906,1.184,-98.265,
81.887,0.709,-98.626,
78.152,0.356,-100.35,
72.635,-0.165,-99.509,
67.25,-0.674,-98.423,
63.606,-1.019,-99.631,
59.952,-1.364,-100.707,
54.855,-1.846,-99.023,
51.732,-2.141,-100.684,
47.287,-2.561,-99.531,
44.151,-2.858,-100.953,
40.24,-3.227,-100.416,
36.068,-3.622,-98.793,
33.269,-3.886,-100.812,
28.989,-4.291,-97.95,
26.408,-4.535,-100.733,
22.811,-4.875,-99.544,
19.687,-5.17,-100.193,
16.544,-5.467,-100.744,
13.012,-5.801,-98.219,
4.968,-6.562,-45.796,
3.909,-6.662,-51.897,
2.16,-6.827,-47.976,
0.659,-6.969,-45.0,
1896.296,232.502,180.593,
1887.126,231.344,119.615,
486.774,54.438,15.391,
464.195,51.586,-0.0,
468.924,52.183,-14.826,
467.241,51.971,-29.575,
467.077,51.95,-44.419,
468.416,52.119,-59.534,
488.868,54.703,-77.905,
512.512,57.69,-98.375,
439.482,48.464,-98.819,
384.295,41.492,-99.228,
335.283,35.3,-97.926,
302.816,31.199,-98.886,
273.448,27.489,-98.912,
248.092,24.286,-98.658,
226.686,21.581,-98.493,
210.937,19.592,-99.632,
193.585,17.4,-98.97,
177.365,15.351,-97.796,
166.545,13.984,-98.754,
154.171,12.421,-98.056,
145.296,11.299,-98.927,
134.918,9.988,-98.16,
126.305,8.9,-98.065,
119.365,8.024,-98.801,
112.507,7.157,-99.197,
106.467,6.394,-99.944,
98.39,5.374,-98.288,
92.562,4.638,-98.411,
86.826,3.913,-98.265,
80.559,3.121,-97.085,
76.278,2.581,-97.979,
72.022,2.043,-98.7,
67.795,1.509,-99.25,
64.138,1.047,-100.475,
59.965,0.52,-100.707,
55.842,-0.001,-100.775,
52.224,-0.458,-101.575,
48.188,-0.968,-101.341,
43.431,-1.569,-99.118,
40.321,-1.962,-100.416,
36.5,-2.445,-99.733,
33.375,-2.839,-100.812,
30.217,-3.238,-101.791,
26.29,-3.734,-99.764,
23.169,-4.129,-100.519,
20.211,-4.502,-102.158,
16.708,-4.945,-100.744,
13.436,-5.358,-100.204,
5.639,-6.343,-50.774,
2.871,-6.693,-31.937,
2.155,-6.783,-40.98,
0.877,-6.945,-46.0,
480.124,68.957,-0.0,
472.977,67.825,-15.015,
471.293,67.558,-29.951,
470.131,67.374,-44.89,
472.427,67.738,-60.286,
483.981,69.568,-77.435,
505.596,72.991,-97.439,
436.779,62.092,-98.601,
381.845,53.391,-98.979,
339.699,46.716,-99.6,
301.686,40.695,-98.886,
274.308,36.359,-99.589,
247.207,32.067,-98.658,
229.522,29.265,-100.081,
208.43,25.925,-98.781,
193.823,23.611,-99.424,
179.392,21.326,-99.241,
167.723,19.478,-99.772,
154.539,17.389,-98.592,
143.235,15.599,-97.803,
134.537,14.221,-98.16,
127.524,13.111,-99.291,
119.054,11.769,-98.801,
111.485,10.57,-98.536,
106.214,9.735,-99.944,
98.173,8.462,-98.288,
93.047,7.65,-99.14,
87.967,6.845,-99.765,
82.31,5.949,-99.396,
76.765,5.071,-98.769,
72.502,4.396,-99.509,
67.715,3.638,-99.25,
63.544,2.977,-99.631,
59.92,2.403,-100.707,
55.815,1.753,-100.775,
52.213,1.182,-101.575,
46.934,0.346,-98.626,
43.459,-0.204,-99.118,
39.999,-0.752,-99.486,
36.559,-1.297,-99.733,
33.142,-1.838,-99.861,
30.028,-2.331,-100.831,
26.64,-2.868,-100.733,
23.287,-3.399,-100.519,
20.343,-3.865,-102.158,
16.391,-4.491,-97.781,
13.474,-4.953,-99.211,
5.65,-6.192,-48.783,
3.452,-6.541,-37.925,
2.491,-6.693,-44.978,
1.095,-6.914,-47.0,
307.511,51.535,9919.104,
476.504,83.772,-15.203,
469.918,82.516,-30.014,
470.717,82.668,-45.172,
471.041,82.73,-60.411,
503.872,88.992,-81.033,
508.843,89.941,-98.563,
432.695,75.415,-98.165,
380.931,65.54,-99.228,
335.234,56.823,-98.763,
301.193,50.329,-99.195,
271.182,44.605,-98.912,
248.818,40.338,-99.762,
226.686,36.116,-99.287,
208.402,32.629,-99.207,
192.986,29.688,-99.424,
179.494,27.114,-99.723,
165.338,24.414,-98.754,
154.746,22.393,-99.128,
144.299,20.4,-98.927,
134.024,18.44,-98.16,
126.273,16.962,-98.678,
118.626,15.503,-98.801,
111.835,14.207,-99.197,
105.14,12.93,-99.259,
98.553,11.674,-98.995,
92.089,10.441,-98.411,
86.409,9.357,-98.265,
82.083,8.532,-99.396,
77.17,7.595,-99.56,
72.329,6.671,-99.509,
68.119,5.868,-100.077,
63.419,4.972,-99.631,
59.814,4.284,-100.707,
56.205,3.595,-101.652,
52.15,2.822,-101.575,
47.736,1.98,-100.436,
44.614,1.384,-101.871,
40.726,0.643,-101.346,
36.582,-0.148,-99.733,
33.487,-0.738,-100.812,
29.539,-1.491,-98.91,
26.717,-2.03,-100.733,
23.382,-2.666,-100.519,
20.086,-3.295,-100.193,
16.678,-3.945,-98.769,
13.5,-4.551,-98.219,
5.194,-6.135,-41.814,
4.149,-6.335,-45.909,
2.731,-6.605,-45.977,
1.312,-6.876,-53.0,
479.49,100.006,-15.392,
470.017,97.888,-30.203,
487.32,101.756,-47.054,
474.019,98.783,-61.163,
476.73,99.389,-77.122,
487.553,101.808,-95.003,
433.923,89.82,-99.037,
380.575,77.896,-99.725,
335.158,67.744,-99.321,
303.176,60.595,-100.431,
271.484,53.511,-99.589,
247.428,48.134,-99.762,
227.231,43.619,-100.081,
206.391,38.961,-98.781,
192.828,35.929,-99.878,
177.699,32.548,-99.241,
162.809,29.219,-97.736,
153.966,27.243,-99.128,
143.587,24.923,-98.927,
134.958,22.994,-99.336,
126.449,21.092,-99.291,
118.832,19.389,-99.438,
112.066,17.877,-99.858,
105.393,16.385,-99.944,
98.138,14.764,-98.995,
92.383,13.477,-99.14,
86.718,12.211,-99.015,
81.152,10.967,-98.626,
76.893,10.015,-99.56,
72.083,8.94,-99.509,
67.353,7.882,-99.25,
63.755,7.078,-100.475,
59.65,6.161,-100.707,
55.124,5.149,-99.899,
52.035,4.459,-101.575,
48.066,3.571,-101.341,
44.549,2.785,-101.871,
39.608,1.681,-98.556,
36.568,1.001,-99.733,
33.192,0.247,-99.861,
30.115,-0.441,-100.831,
26.525,-1.244,-99.764,
23.242,-1.978,-99.544,
19.997,-2.703,-99.211,
16.794,-3.419,-98.769,
13.636,-4.125,-98.219,
6.303,-5.764,-51.769,
4.346,-6.201,-45.909,
2.906,-6.523,-44.978,
1.527,-6.831,-43.0,
480.953,116.261,-15.549,
472.51,114.093,-30.579,
472.312,114.042,-45.925,
473.565,114.364,-61.539,
473.373,114.315,-77.122,
476.503,115.118,-93.504,
433.723,104.134,-99.692,
377.002,89.571,-99.476,
334.725,78.716,-99.879,
298.36,69.379,-99.504,
269.669,62.012,-99.589,
244.894,55.651,-99.394,
225.749,50.735,-100.081,
209.448,46.55,-100.91,
191.604,41.968,-99.878,
178.286,38.549,-100.205,
165.98,35.389,-100.281,
153.852,32.275,-99.664,
142.734,29.421,-98.927,
134.953,27.423,-99.924,
126.49,25.25,-99.904,
118.165,23.112,-99.438,
112.176,21.575,-100.519,
106.239,20.05,-101.313,
99.68,18.366,-101.116,
92.577,16.543,-99.869,
85.651,14.764,-98.265,
81.385,13.669,-99.396,
77.134,12.578,-100.35,
72.336,11.346,-100.318,
67.616,10.134,-100.077,
63.501,9.077,-100.475,
58.934,7.905,-99.846,
56.335,7.237,-102.528,
50.111,5.639,-98.011,
47.517,4.973,-100.436,
44.055,4.084,-100.953,
40.962,3.29,-102.275,
36.847,2.234,-100.674,
33.168,1.289,-99.861,
29.844,0.436,-99.871,
26.792,-0.348,-100.733,
23.715,-1.138,-101.495,
20.253,-2.027,-100.193,
15.984,-3.123,-92.843,
13.88,-3.663,-99.211,
7.119,-5.399,-58.738,
4.174,-6.155,-39.921,
2.958,-6.468,-39.98,
1.741,-6.78,-43.0,
4406.33,1272.868,6312.759,
3079.243,887.314,404.825,
3236.209,932.916,318.367,
472.265,129.916,-15.392,
476.36,131.106,-31.082,
475.189,130.766,-46.584,
485.935,133.888,-63.67,
471.446,129.678,-77.435,
469.822,129.206,-92.941,
430.238,117.706,-99.692,
376.793,102.179,-100.222,
331.165,88.923,-99.6,
297.86,79.247,-100.122,
267.588,70.452,-99.589,
243.025,63.316,-99.394,
223.163,57.545,-99.684,
207.882,53.106,-100.91,
190.191,47.966,-99.878,
175.304,43.641,-99.241,
163.133,40.105,-99.263,
151.951,36.857,-99.128,
141.739,33.89,-98.927,
134.025,31.648,-99.924,
124.875,28.99,-99.291,
116.64,26.598,-98.801,
111.443,25.088,-100.519,
104.156,22.971,-99.944,
98.375,21.291,-100.409,
91.355,19.252,-99.14,
85.145,17.447,-98.265,
80.303,16.041,-98.626,
75.524,14.652,-98.769,
71.944,13.612,-100.318,
66.725,12.096,-99.25,
63.184,11.067,-100.475,
58.657,9.752,-99.846,
54.229,8.466,-99.023,
49.473,7.084,-97.12,
46.52,6.226,-98.626,
44.667,5.688,-102.789,
41.192,4.678,-103.205,
36.759,3.39,-100.674,
33.705,2.503,-101.763,
30.352,1.529,-101.791,
26.551,0.424,-99.764,
23.529,-0.453,-100.519,
20.847,-1.233,-103.14,
15.473,-2.794,-88.892,
11.702,-3.89,-80.361,
8.55,-4.805,-72.676,
3.943,-6.144,-32.935,
2.918,-6.442,-31.984,
1.953,-6.722,-46.0,
111.069,28.728,722.988,
465.363,143.845,-30.642,
489.783,151.78,-48.466,
477.716,147.859,-63.168,
475.594,147.17,-78.843,
496.361,153.917,-99.125,
429.113,132.067,-100.346,
372.476,113.665,-99.974,
331.862,100.468,-100.716,
293.415,87.976,-99.504,
267.033,79.404,-100.267,
242.684,71.493,-100.13,
221.245,64.527,-99.684,
205.251,59.33,-100.484,
186.896,53.366,-98.97,
174.68,49.397,-99.723,
162.611,45.475,-99.772,
149.916,41.35,-98.592,
140.605,38.325,-98.927,
132.195,35.593,-99.336,
123.903,32.898,-99.291,
116.48,30.486,-99.438,
109.173,28.112,-99.197,
103.383,26.231,-99.944,
95.64,23.715,-98.288,
90.705,22.112,-99.14,
86.442,20.726,-100.515,
79.76,18.555,-98.626,
74.444,16.828,-97.979,
70.363,15.502,-98.7,
66.846,14.359,-100.077,
62.806,13.047,-100.475,
58.806,11.747,-100.707,
53.937,10.165,-99.023,
50.09,8.915,-98.902,
46.302,7.684,-98.626,
42.956,6.597,-99.118,
40.325,5.742,-101.346,
37.278,4.752,-102.556,
33.316,3.465,-100.812,
30.023,2.395,-100.831,
26.997,1.412,-101.701,
23.74,0.353,-101.495,
21.232,-0.462,-105.105,
16.743,-1.92,-96.793,
8.719,-4.527,-54.566,
8.428,-4.622,-69.689,
4.552,-5.881,-39.921,
3.567,-6.201,-46.977,
2.163,-6.657,-38.0,
3168.302,1133.219,863.947,
2958.936,1057.843,599.431,
480.334,165.491,-31.961,
481.964,166.078,-48.184,
476.57,164.136,-63.67,
506.979,175.084,-84.944,
504.22,174.091,-101.748,
425.671,145.811,-100.564,
372.368,126.621,-100.968,
327.639,110.517,-100.437,
292.296,97.793,-100.122,
265.292,88.071,-100.605,
239.444,78.765,-99.762,
219.973,71.755,-100.081,
203.286,65.748,-100.484,
186.804,59.814,-99.878,
173.043,54.859,-99.723,
161.103,50.561,-99.772,
148.543,46.039,-98.592,
140.888,43.283,-100.051,
131.773,40.001,-99.924,
122.809,36.774,-99.291,
114.74,33.869,-98.801,
108.942,31.782,-99.858,
102.508,29.465,-99.944,
94.848,26.708,-98.288,
89.966,24.95,-99.14,
85.126,23.207,-99.765,
79.738,21.267,-99.396,
75.032,19.573,-99.56,
70.395,17.904,-99.509,
65.834,16.262,-99.25,
62.365,15.013,-100.475,
57.929,13.416,-99.846,
54.951,12.344,-101.652,
50.639,10.791,-100.684,
46.037,9.135,-98.626,
42.727,7.943,-99.118,
40.471,7.131,-102.275,
36.473,5.691,-100.674,
32.9,4.405,-99.861,
30.196,3.431,-101.791,
26.472,2.091,-99.764,
23.511,1.025,-100.519,
21.588,0.332,-107.069,
16.943,-1.34,-97.781,
5.437,-5.482,-25.795,
8.127,-4.514,-64.712,
4.262,-5.906,-31.937,
3.583,-6.15,-40.98,
2.371,-6.586,-41.0,
478.361,181.868,-48.372,
475.791,180.85,-64.296,
549.901,210.193,-93.235,
498.503,189.843,-101.748,
419.974,158.751,-100.346,
368.207,138.255,-100.968,
324.006,120.754,-100.437,
290.849,107.627,-100.74,
263.27,96.707,-100.944,
237.717,86.59,-100.13,
217.61,78.629,-100.081,
202.803,72.767,-101.336,
185.661,65.98,-100.332,
171.234,60.268,-99.723,
160.235,55.913,-100.281,
147.023,50.682,-98.592,
138.69,47.383,-99.489,
128.947,43.525,-98.748,
121.593,40.613,-99.291,
114.336,37.74,-99.438,
108.587,35.464,-100.519,
102.21,32.939,-100.629,
93.963,29.674,-98.288,
89.774,28.015,-99.869,
84.355,25.87,-99.765,
78.438,23.527,-98.626,
73.81,21.695,-98.769,
69.797,20.106,-99.509,
65.813,18.528,-100.077,
61.862,16.964,-100.475,
58.426,15.604,-101.568,
54.088,13.886,-100.775,
50.275,12.377,-100.684,
46.915,11.046,-101.341,
42.087,9.135,-98.2,
39.542,8.127,-100.416,
36.276,6.834,-100.674,
33.032,5.55,-100.812,
29.814,4.275,-100.831,
26.624,3.013,-100.733,
23.873,1.923,-102.471,
20.696,0.665,-102.158,
16.54,-0.98,-94.818,
6.252,-5.053,-41.814,
3.482,-6.15,-30.985,
2.577,-6.508,-41.0,
756.689,319.821,-103.776,
602.854,253.251,-103.56,
492.294,205.407,-101.748,
420.154,174.19,-101.655,
363.682,149.752,-100.968,
320.053,130.872,-100.437,
285.579,115.954,-100.122,
260.966,105.303,-101.283,
234.026,93.645,-99.762,
214.191,85.061,-99.684,
200.417,79.101,-101.336,
182.68,71.425,-99.878,
170.865,66.313,-100.687,
159.19,61.26,-100.79,
146.134,55.61,-99.128,
138.651,52.372,-100.613,
129.744,48.518,-100.511,
120.982,44.726,-99.904,
113.801,41.619,-100.076,
107.419,38.857,-100.519,
100.456,35.844,-99.944,
92.984,32.611,-98.288,
88.221,30.55,-99.14,
82.894,28.244,-99.015,
78.245,26.232,-99.396,
73.655,24.246,-99.56,
69.671,22.522,-100.318,
64.683,20.363,-99.25,
60.807,18.686,-99.631,
57.439,17.229,-100.707,
54.067,15.77,-101.652,
50.278,14.13,-101.575,
45.373,12.007,-98.626,
42.509,10.768,-100.035,
39.605,9.511,-101.346,
36.044,7.97,-100.674,
32.558,6.462,-99.861,
29.409,5.099,-99.871,
26.517,3.847,-100.733,
23.401,2.499,-100.519,
20.665,1.315,-102.158,
7.726,-4.284,-42.661,
5.976,-5.041,-36.836,
3.991,-5.9,-41.979,
2.78,-6.424,-40.0,
741.781,341.319,-103.15,
589.239,269.539,-102.621,
490.043,222.86,-102.685,
413.592,186.885,-101.437,
357.046,160.277,-100.471,
314.915,140.452,-100.158,
285.238,126.487,-101.358,
255.827,112.647,-100.605,
231.81,101.345,-100.13,
213.074,92.529,-100.479,
197.015,84.972,-100.91,
181.152,77.507,-100.332,
168.698,71.647,-100.687,
154.851,65.131,-99.263,
143.551,59.814,-98.592,
136.189,56.35,-100.051,
128.156,52.569,-100.511,
119.518,48.505,-99.904,
111.741,44.845,-99.438,
105.467,41.893,-99.858,
101.259,39.913,-101.998,
91.914,35.515,-98.288,
87.218,33.306,-99.14,
82.564,31.115,-99.765,
77.382,28.677,-99.396,
72.857,26.548,-99.56,
68.397,24.449,-99.509,
64.52,22.624,-100.077,
60.675,20.815,-100.475,
56.87,19.025,-100.707,
51.366,16.435,-97.27,
48.166,14.929,-98.011,
44.973,13.427,-98.626,
42.868,12.436,-101.871,
39.953,11.064,-103.205,
35.776,9.099,-100.674,
33.178,7.876,-102.714,
29.486,6.139,-100.831,
26.383,4.678,-100.733,
23.311,3.233,-100.519,
20.613,1.964,-102.158,
10.238,-2.919,-63.495,
4.458,-5.639,-25.949,
4.259,-5.732,-44.978,
2.98,-6.334,-42.0,
2957.441,1499.036,418.862,
1027.723,515.795,-108.696,
742.186,370.306,-104.779,
581.362,288.363,-102.778,
482.801,238.143,-102.685,
408.387,200.228,-101.655,
354.425,172.732,-101.217,
311.204,150.71,-100.437,
281.972,135.815,-101.667,
252.162,120.627,-100.605,
229.341,108.999,-100.498,
209.245,98.759,-100.081,
194.249,91.118,-100.91,
178.628,83.159,-100.332,
166.364,76.91,-100.687,
152.729,69.963,-99.263,
143.106,65.06,-99.664,
135.089,60.975,-100.613,
125.0,55.834,-99.336,
117.231,51.876,-99.291,
110.277,48.333,-99.438,
105.436,45.866,-101.181,
98.657,42.412,-100.629,
90.753,38.385,-98.288,
85.519,35.718,-98.411,
80.367,33.093,-98.265,
75.307,30.515,-97.855,
71.441,28.545,-98.769,
68.119,26.852,-100.318,
63.276,24.385,-99.25,
59.991,22.711,-100.475,
56.244,20.802,-100.707,
52.97,19.133,-101.652,
47.674,16.435,-98.011,
46.047,15.606,-102.245,
42.103,13.596,-100.953,
37.946,11.478,-98.556,
36.378,10.679,-103.497,
32.639,8.774,-101.763,
29.528,7.189,-101.791,
26.223,5.505,-100.733,
23.781,4.261,-103.447,
20.208,2.44,-100.193,
5.97,-4.815,-24.803,
5.136,-5.239,-34.931,
4.465,-5.581,-45.977,
3.178,-6.237,-42.0,
733.665,395.348,-105.28,
578.942,310.288,-104.029,
471.639,251.298,-101.936,
401.041,212.486,-101.437,
347.975,183.313,-100.968,
306.316,160.411,-100.437,
275.066,143.231,-100.74,
249.073,128.941,-100.944,
227.434,117.045,-101.234,
206.844,105.725,-100.479,
191.291,97.175,-100.91,
175.147,88.3,-99.878,
163.098,81.676,-100.205,
149.701,74.311,-98.754,
140.992,69.523,-99.664,
134.557,65.985,-101.737,
124.602,60.513,-100.511,
115.544,55.533,-99.291,
109.38,52.144,-100.076,
103.286,48.794,-100.519,
96.637,45.139,-99.944,
90.122,41.557,-98.995,
85.555,39.046,-99.869,
79.868,35.92,-99.015,
74.87,33.172,-98.626,
71.046,31.07,-99.56,
66.727,28.695,-99.509,
63.464,26.902,-100.904,
59.248,24.584,-100.475,
55.117,22.313,-99.846,
52.343,20.788,-101.652,
48.328,18.58,-100.684,
44.415,16.429,-99.531,
41.655,14.912,-100.953,
36.276,11.955,-94.837,
35.431,11.49,-101.615,
31.535,9.348,-98.91,
29.043,7.978,-100.831,
26.473,6.565,-102.67,
22.871,4.585,-99.544,
19.957,2.983,-99.211,
18.314,2.08,-107.658,
5.434,-5.001,-24.889,
4.611,-5.453,-44.978,
3.372,-6.134,-43.0,
725.155,420.723,-105.907,
571.46,329.828,-104.499,
467.74,268.488,-102.873,
401.729,229.45,-103.4,
346.214,196.618,-102.212,
304.433,171.909,-101.553,
269.613,151.316,-100.431,
244.09,136.222,-100.605,
222.044,123.184,-100.498,
202.631,111.703,-100.081,
188.144,103.136,-100.91,
173.054,94.211,-100.332,
161.206,87.205,-100.687,
147.293,78.977,-98.754,
138.012,73.487,-99.128,
130.994,69.337,-100.613,
121.944,63.985,-99.924,
113.743,59.135,-99.291,
107.024,55.162,-99.438,
101.702,52.014,-100.519,
95.172,48.152,-99.944,
89.99,45.087,-100.409,
84.286,41.714,-99.869,
79.839,39.084,-100.515,
74.889,36.157,-100.167,
69.508,32.974,-98.769,
65.793,30.777,-99.509,
62.104,28.596,-100.077,
58.447,26.433,-100.475,
54.827,24.292,-100.707,
50.42,21.686,-99.023,
47.329,19.858,-99.793,
43.51,17.599,-98.626,
39.115,15.0,-95.447,
35.249,12.714,-92.978,
33.886,11.908,-97.852,
31.758,10.649,-100.812,
29.258,9.171,-102.751,
26.253,7.394,-102.67,
22.903,5.412,-100.519,
20.014,3.704,-100.193,
17.567,2.256,-102.72,
5.588,-4.828,-24.889,
4.564,-5.434,-36.982,
719.959,448.609,-107.16,
559.15,346.557,-104.186,
460.735,284.101,-103.247,
393.5,241.432,-103.182,
336.596,205.32,-101.217,
298.072,180.872,-101.274,
265.53,160.22,-100.74,
240.485,144.326,-100.944,
218.066,130.098,-100.498,
200.572,118.996,-100.876,
184.812,108.995,-100.91,
169.257,99.123,-99.878,
159.128,92.695,-101.168,
145.467,84.025,-99.263,
137.061,78.691,-100.2,
128.751,73.417,-100.613,
121.24,68.65,-101.099,
113.83,63.948,-101.13,
104.588,58.083,-98.801,
99.385,54.781,-99.858,
94.228,51.508,-100.629,
89.126,48.27,-101.116,
82.934,44.341,-99.869,
77.455,40.864,-99.015,
73.178,38.149,-99.396,
69.473,35.798,-100.35,
65.29,33.144,-100.318,
61.175,30.532,-100.077,
57.588,28.256,-100.475,
54.037,26.002,-100.707,
51.341,24.292,-102.528,
47.449,21.821,-101.575,
42.576,18.729,-97.721,
36.277,14.732,-89.022,
34.211,13.42,-91.118,
34.639,13.692,-101.615,
31.929,11.972,-102.714,
24.244,7.095,-83.546,
25.798,8.081,-101.701,
22.538,6.012,-99.544,
20.205,4.532,-102.158,
17.619,2.891,-103.707,
5.182,-5.002,-26.947,
4.706,-5.304,-35.982,
3.751,-5.91,-42.0,
379.565,249.488,7218.728,
1775.089,1197.886,202.426,
959.09,643.334,-109.166,
697.307,465.426,-105.907,
551.256,366.17,-104.811,
448.334,296.224,-102.498,
385.722,253.673,-103.182,
330.782,216.336,-101.466,
293.832,191.225,-101.832,
261.939,169.55,-101.358,
236.612,152.338,-101.283,
213.103,136.361,-100.13,
195.217,124.206,-100.081,
182.045,115.254,-101.336,
168.271,105.893,-101.24,
156.138,97.647,-101.168,
141.332,87.586,-98.245,
134.522,82.957,-100.2,
127.066,77.89,-101.175,
118.354,71.97,-100.511,
109.805,66.16,-99.291,
103.35,61.773,-99.438,
98.856,58.719,-101.181,
93.166,54.852,-101.313,
87.566,51.046,-101.116,
80.934,46.539,-99.14,
77.227,44.02,-100.515,
72.998,41.146,-100.937,
67.807,37.618,-99.56,
64.703,35.508,-101.127,
59.721,32.123,-99.25,
56.672,30.051,-100.475,
53.615,27.973,-101.568,
50.155,25.622,-101.652,
45.614,22.535,-98.902,
41.967,20.057,-97.721,
36.125,16.087,-89.94,
33.468,14.281,-90.188,
31.671,13.06,-93.147,
29.493,11.58,-95.106,
27.471,10.206,-97.95,
20.801,5.673,-79.424,
22.879,7.085,-102.471,
19.587,4.848,-99.211,
16.873,3.003,-98.769,
8.682,-2.563,-60.729,
4.766,-5.225,-31.984,
