337.0,-7.0,-0.0,
334.997,-7.0,-1.316,
335.99,-7.0,-2.639,
335.977,-7.0,-3.958,
336.958,-7.0,-5.293,
334.935,-7.0,-6.577,
336.906,-7.0,-7.94,
335.873,-7.0,-9.235,
336.834,-7.0,-10.585,
333.791,-7.0,-11.802,
334.742,-7.0,-13.152,
332.689,-7.0,-14.38,
330.633,-7.0,-15.592,
329.57,-7.0,-16.839,
327.504,-7.0,-18.024,
325.435,-7.0,-19.192,
319.369,-7.0,-20.093,
304.321,-7.0,-20.346,
287.281,-7.0,-20.341,
281.215,-7.0,-21.021,
288.109,-7.0,-22.675,
302.967,-7.0,-25.042,
316.814,-7.0,-27.439,
322.679,-7.0,-29.224,
308.624,-7.0,-29.174,
274.671,-7.0,-27.053,
261.63,-7.0,-26.806,
302.293,-7.0,-32.172,
303.158,-7.0,-33.469,
321.901,-7.0,-36.818,
333.671,-7.0,-39.493,
335.499,-7.0,-41.045,
334.343,-7.0,-42.237,
330.208,-7.0,-43.033,
325.081,-7.0,-43.664,
284.293,-7.0,-39.323,
301.957,-7.0,-42.975,
308.712,-7.0,-45.174,
333.255,-7.0,-50.103,
334.044,-7.0,-51.563,
329.888,-7.0,-52.249,
332.641,-7.0,-54.025,
332.427,-7.0,-55.331,
331.221,-7.0,-56.468,
331.982,-7.0,-57.94,
326.83,-7.0,-58.364,
285.281,-7.0,-52.102,
256.567,-7.0,-47.899,
243.607,-7.0,-46.471,
241.46,-7.0,-47.044,
238.331,-7.0,-47.407,
234.223,-7.0,-47.547,
232.076,-7.0,-48.061,
233.842,-7.0,-49.385,
230.714,-7.0,-49.671,
234.424,-7.0,-51.434,
230.316,-7.0,-51.482,
230.112,-7.0,-52.386,
231.853,-7.0,-53.741,
231.64,-7.0,-54.651,
263.512,-7.0,-63.264,
307.948,-7.0,-75.212,
326.09,-7.0,-81.001,
324.8,-7.0,-82.036,
323.507,-7.0,-83.062,
324.146,-7.0,-84.585,
324.778,-7.0,-86.113,
324.437,-7.0,-87.388,
328.914,-7.0,-89.981,
331.449,-7.0,-92.075,
326.272,-7.0,-92.018,
317.256,-7.0,-90.822,
315.937,-7.0,-91.788,
316.533,-7.0,-93.311,
315.206,-7.0,-94.267,
311.963,-7.0,-94.633,
310.633,-7.0,-95.563,
301.663,-7.0,-94.102,
300.338,-7.0,-94.985,
296.154,-7.0,-94.942,
292.925,-7.0,-95.177,
289.7,-7.0,-95.389,
286.477,-7.0,-95.576,
283.258,-7.0,-95.74,
274.365,-7.0,-93.936,
273.049,-7.0,-94.685,
253.805,-7.0,-89.13,
269.47,-7.0,-95.822,
268.151,-7.0,-96.54,
263.072,-7.0,-95.88,
259.879,-7.0,-95.874,
258.564,-7.0,-96.544,
254.441,-7.0,-96.145,
252.193,-7.0,-96.429,
248.082,-7.0,-95.976,
246.772,-7.0,-96.585,
243.601,-7.0,-96.449,
239.507,-7.0,-95.917,
239.129,-7.0,-96.857,
235.045,-7.0,-96.279,
233.742,-7.0,-96.819,
229.67,-7.0,-96.191,
228.37,-7.0,-96.702,
226.15,-7.0,-96.811,
223.932,-7.0,-96.904,
220.801,-7.0,-96.581,
219.506,-7.0,-97.043,
218.21,-7.0,-97.496,
215.091,-7.0,-97.117,
213.798,-7.0,-97.546,
211.597,-7.0,-97.548,
209.4,-7.0,-97.533,
208.11,-7.0,-97.929,
206.821,-7.0,-98.316,
203.729,-7.0,-97.829,
201.544,-7.0,-97.756,
199.362,-7.0,-97.667,
198.081,-7.0,-98.005,
195.011,-7.0,-97.441,
192.841,-7.0,-97.305,
191.566,-7.0,-97.608,
189.403,-7.0,-97.445,
189.019,-7.0,-98.188,
186.861,-7.0,-98.0,
184.707,-7.0,-97.797,
182.558,-7.0,-97.579,
181.293,-7.0,-97.82,
180.029,-7.0,-98.053,
177.89,-7.0,-97.796,
177.505,-7.0,-98.494,
174.499,-7.0,-97.724,
174.985,-7.0,-98.901,
172.858,-7.0,-98.596,
170.736,-7.0,-98.277,
169.484,-7.0,-98.444,
167.37,-7.0,-98.098,
166.123,-7.0,-98.245,
164.877,-7.0,-98.384,
161.92,-7.0,-97.484,
161.536,-7.0,-98.119,
159.444,-7.0,-97.707,
159.059,-7.0,-98.333,
156.126,-7.0,-97.369,
155.742,-7.0,-97.981,
154.512,-7.0,-98.056,
153.284,-7.0,-98.123,
152.057,-7.0,-98.182,
150.832,-7.0,-98.233,
149.609,-7.0,-98.275,
150.056,-7.0,-99.414,
147.17,-7.0,-98.336,
145.124,-7.0,-97.795,
144.739,-7.0,-98.365,
142.702,-7.0,-97.802,
142.317,-7.0,-98.361,
141.109,-7.0,-98.348,
139.904,-7.0,-98.326,
139.516,-7.0,-98.875,
138.313,-7.0,-98.84,
137.113,-7.0,-98.798,
135.915,-7.0,-98.748,
134.719,-7.0,-98.69,
133.526,-7.0,-98.624,
132.336,-7.0,-98.55,
131.148,-7.0,-98.469,
129.166,-7.0,-97.776,
128.781,-7.0,-98.283,
127.601,-7.0,-98.178,
126.425,-7.0,-98.065,
125.251,-7.0,-97.945,
124.08,-7.0,-97.817,
122.912,-7.0,-97.681,
122.528,-7.0,-98.163,
121.363,-7.0,-98.015,
120.202,-7.0,-97.86,
119.817,-7.0,-98.331,
118.659,-7.0,-98.163,
118.273,-7.0,-98.629,
117.884,-7.0,-99.092,
115.968,-7.0,-98.261,
115.582,-7.0,-98.716,
113.677,-7.0,-97.864,
113.292,-7.0,-98.31,
112.153,-7.0,-98.096,
111.016,-7.0,-97.874,
109.136,-7.0,-96.981,
109.499,-7.0,-98.076,
109.113,-7.0,-98.505,
107.986,-7.0,-98.26,
106.862,-7.0,-98.007,
106.477,-7.0,-98.426,
104.626,-7.0,-97.48,
104.971,-7.0,-98.575,
103.857,-7.0,-98.299,
102.747,-7.0,-98.016,
103.082,-7.0,-99.112,
101.974,-7.0,-98.82,
100.154,-7.0,-97.822,
99.769,-7.0,-98.214,
100.093,-7.0,-99.31,
98.995,-7.0,-98.995,
334.025,-5.688,-0.0,
335.022,-5.684,-1.316,
333.015,-5.692,-2.615,
334.002,-5.688,-3.935,
333.984,-5.688,-5.246,
334.96,-5.685,-6.577,
333.932,-5.689,-7.869,
334.898,-5.685,-9.208,
333.86,-5.689,-10.491,
334.816,-5.685,-11.837,
335.766,-5.681,-13.191,
330.716,-5.701,-14.294,
327.661,-5.713,-15.451,
326.599,-5.717,-16.686,
326.531,-5.718,-17.969,
325.46,-5.722,-19.192,
322.388,-5.734,-20.281,
313.326,-5.77,-20.947,
294.289,-5.844,-20.835,
287.224,-5.872,-21.469,
289.131,-5.865,-22.753,
304.985,-5.802,-25.206,
323.813,-5.728,-28.043,
324.696,-5.725,-29.405,
310.64,-5.78,-29.362,
280.667,-5.898,-27.641,
258.671,-5.984,-26.5,
298.34,-5.828,-31.749,
303.183,-5.809,-33.469,
311.991,-5.775,-35.682,
333.696,-5.69,-39.493,
334.531,-5.686,-40.924,
335.36,-5.683,-42.363,
331.224,-5.699,-43.162,
330.061,-5.704,-44.329,
309.083,-5.786,-42.748,
309.902,-5.783,-44.102,
307.748,-5.792,-45.029,
332.291,-5.695,-49.954,
331.104,-5.7,-51.106,
328.925,-5.708,-52.093,
331.679,-5.698,-53.865,
331.465,-5.698,-55.167,
331.246,-5.699,-56.468,
329.051,-5.708,-57.424,
322.917,-5.732,-57.661,
274.486,-5.922,-50.125,
249.712,-6.019,-46.615,
244.615,-6.039,-46.658,
240.504,-6.056,-46.853,
239.337,-6.06,-47.602,
236.208,-6.072,-47.945,
236.998,-6.069,-49.075,
233.868,-6.082,-49.385,
234.65,-6.079,-50.513,
230.542,-6.095,-50.577,
226.438,-6.111,-50.609,
230.138,-6.096,-52.386,
234.801,-6.078,-54.418,
232.639,-6.086,-54.88,
279.095,-5.904,-66.999,
320.602,-5.741,-78.297,
328.056,-5.712,-81.483,
325.795,-5.721,-82.281,
322.563,-5.733,-82.814,
324.171,-5.727,-84.585,
323.836,-5.728,-85.857,
324.462,-5.726,-87.388,
327.01,-5.716,-89.453,
327.62,-5.713,-91.004,
